英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
XIAOLU Mu,,2024/6/12,.,.,,个人,SDN
XU Bin,,2019/9/25,.,.,,个人,SDN
YAN Su Xuan,,2021/9/17,.,.,,个人,SDN
YAN Xiaobing,,2019/8/21,.,.,,个人,SDN
YAN Zhiyong,,2022/11/8,.,.,,个人,SDN
YANG Liu,,2024/8/23,.,.,,个人,SDN
YANG Qi,,2023/10/3,.,.,,个人,SDN
YAO Huatao,,2023/4/14,.,.,,个人,SDN
YIP Chuen Fat,,2021/12/15,.,.,,个人,SDN
YO'N Cho'ng-Nam,"Chief Representative, KOMID",2024/3/27,.,.,,个人,SDN
YOU Quan,,15/01/2021;17/03/2021,.,.,,个人,SDN
YU Pu Ung,,2024/3/27,.,.,,个人,SDN
YUAN Yun Xia,,2023/3/9,.,.,,个人,SDN
YUHUA Shi,,2018/1/12,.,.,,个人,SDN
YUNG Yiu Wa,,2023/10/18,.,.,,个人,SDN
ZAKIR Shohrat,,2021/12/10,.,.,,个人,SDN
ZEAITER Ali,"General Manager, Stars International Ltd",10/07/2014;05/11/2015;15/04/2016,.,.,,个人,SDN
ZHANG Chunxian,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
ZHANG Hongbo,Director of the Tibetan Public Security Bureau,2022/12/9,.,.,,个人,SDN
ZHANG Jian,,2018/4/27,.,.,,个人,SDN
ZHANG Keping,,2018/4/27,.,.,,个人,SDN
ZHANG Longbao,,2020/7/17,.,.,,个人,SDN
ZHANG Taotao,,2020/8/25,.,.,,个人,SDN
ZHANG Wei,,2023/10/3,.,.,,个人,SDN
ZHANG Xiaoming,"Deputy Director, Hong Kong and Macao Affairs Office of the State Council",07/08/2020;14/10/2020,.,.,,个人,SDN
ZHAO Dongdong,,2023/5/30,.,.,,个人,SDN
ZHAO Guangzong,,2024/3/25,.,.,,个人,SDN
ZHENG Guangfu,,2020/7/17,.,.,,个人,SDN
ZHENG Yanxiong,"Director, Office for Safeguarding National Security in Hong Kong",07/08/2020;14/10/2020,.,.,,个人,SDN
ZHOU Jianshu,"General Manager, Dandong Hongxiang Industrial Development Co Ltd",26/09/2016;04/10/2018;13/05/2020,.,.,,个人,SDN
"Baoding LYSZD Trade and Business Co., Ltd. ",保定市绿叶硕子岛商贸有限公司,2022/6/21,0,0,,内地企业,UFLPA
Changji Esquel Textile Co. Ltd. (and one alias : Changji Yida Textile),昌吉溢达纺织有限公司,2022/6/21,1,0,,内地企业,UFLPA
Hetian Haolin Hair Accessories Co. Ltd. (and two aliases: Hotan Haolin Hair Accessories; and Hollin Hair Accessories),和田浩林发饰品有限公司,2022/6/21,0,0,,内地企业,UFLPA
"Hetian Taida Apparel Co., Ltd (and one alias: Hetian TEDA Garment)",和田泰达商贸有限公司,2022/6/21,0,0,,内地企业,UFLPA
"Hoshine Silicon Industry (Shanshan) Co., Ltd (including one alias: Hesheng Silicon Industry (Shanshan) Co.) and subsidiaries",合盛硅业（鄯善）有限公司,2022/6/21,1,1,603260,内地企业,UFLPA
"Xinjiang Daqo New Energy, Co. Ltd (including three aliases: Xinjiang Great New Energy Co., Ltd.; Xinjiang Daxin Energy Co., Ltd.; and Xinjiang Daqin Energy Co., Ltd.)",新疆大全新能源股份有限公司,2022/6/21,1,2,688303,内地企业,UFLPA
Xinjiang East Hope Nonferrous Metals Co. Ltd. (including one alias: Xinjiang Nonferrous),新疆东方希望有色金属有限公司,2022/6/21,1,0,,内地企业,UFLPA
"Xinjiang GCL New Energy Material Technology, Co. Ltd (including one alias: Xinjiang GCL New Energy Materials Technology Co.)",新疆戈恩斯能源科技有限公司,2022/6/21,1,0,,内地企业,UFLPA
"Xinjiang Junggar Cotton and Linen Co., Ltd.",新疆准噶尔棉麻有限公司,2022/6/21,1,0,,内地企业,UFLPA
Xinjiang Production and Construction Corps (including three aliases: XPCC; Xinjiang Corps; and Bingtuan) and its subordinate and affiliated entities,新疆生产建设兵团建设工程（集团）有限责任公司,2022/6/21,2,0,,内地企业,UFLPA
Aksu Huafu Textiles Co. (including two aliases: Akesu Huafu and Aksu Huafu Dyed Melange Yarn),阿克苏华孚色纺有限公司,2022/6/21,1,0,,内地企业,UFLPA
"Hefei Bitland Information Technology Co., Ltd. (including three aliases: Anhui Hefei Baolongda Information Technology; Hefei Baolongda Information Technology Co., Ltd.; and Hefei Bitland Optoelectronic Technology Co., Ltd.)",合肥宝龙达信息技术有限公司,2022/6/21,1,2,,内地企业,UFLPA
"Changhong Meiling Co., Ltd. (formerly known as Hefei Meiling Co., Ltd.; and Hefei Meiling Group Holdings Limited)",长虹美菱股份有限公司,2022/6/21,1,2,000521,内地企业,UFLPA
KTK Group (including three aliases: Jiangsu Jinchuang Group; Jiangsu Jinchuang Holding Group; and KTK Holding),今创集团股份有限公司,2022/6/21,2,2,603680,内地企业,UFLPA
Lop County Hair Product Industrial Park,洛浦县发制品产业园,2022/6/21,.,.,,研究所,UFLPA
"Lop County Meixin Hair Products Co., Ltd.",洛浦县美馨发制品有限公司,2022/6/21,2,0,,内地企业,UFLPA
"Nanjing Synergy Textiles Co., Ltd. (including two aliases: Nanjing Xinyi Cotton Textile Printing and Dyeing; and Nanjing Xinyi Cotton Textile)",南京新一棉纺织印染有限公司,2022/6/21,1,0,,内地企业,UFLPA
Ninestar Corporation,纳思达股份有限公司,2023/6/12,1,2,002180,内地企业,UFLPA
No. 4 Vocation Skills Education Training Center (VSETC),第四职业技能教育培训中心（VSETC）,2022/6/21,.,.,,研究所,UFLPA
Tanyuan Technology Co. Ltd. (including five aliases: Carbon Yuan Technology; Changzhou Carbon Yuan Technology Development; Carbon Element Technology; Jiangsu Carbon Element Technology; and Tanyuan Technology Development),碳元科技股份有限公司,2022/6/21,2,2,603133,内地企业,UFLPA
"Yili Zhuowan Garment Manufacturing Co., Ltd.",伊犁卓万服饰制造有限公司,2022/6/21,2,0,,内地企业,UFLPA
Xinjiang Zhongtai Chemical Co. Ltd. ,新疆中泰化学股份有限公司,2023/6/12,1,2,002092,内地企业,UFLPA
"Camel Group Co., Ltd. ",骆驼集团股份有限公司,2023/8/2,2,2,601311,内地企业,UFLPA
Chenguang Biotechnology Group Yanqi Co. Ltd.,晨光生物科技集团焉耆有限公司,2023/8/2,1,1,300138,内地企业,UFLPA
"Chenguang Biotech Group Co., Ltd.",晨光生物科技集团股份有限公司,2023/8/2,2,2,300138,内地企业,UFLPA
"Xinjiang Tianmian Foundation Textile Co., Ltd. ",奎屯雅达西纺织有限公司,2023/9/27,1,0,,内地企业,UFLPA
Xinjiang Tianshan Wool Textile Co. Ltd. ,新疆天山毛纺织股份有限公司,2023/9/27,1,0,,内地企业,UFLPA
Xinjiang Zhongtai Group Co. Ltd ,新疆中泰（集团）有限责任公司,2023/9/27,2,1,002092,内地企业,UFLPA
"COFCO Sugar Holdings Co., Ltd.",中粮糖业控股股份有限公司,2023/12/11,1,2,600727,内地企业,UFLPA
"Sichuan Jingweida Technology Group Co., Ltd. (also known as Sichuan Mianyang Jingweida Technology Co., Ltd. and JWD Technology; and formerly known as Mianyang High-tech Zone Jingweida Technology Co., Ltd.)",四川经纬达科技集团有限公司,2023/12/11,1,0,,内地企业,UFLPA
"Anhui Xinya New Materials Co., Ltd. (formerly known as Chaohu Youngor Color Spinning Technology Co., Ltd.; and Chaohu Xinya Color Spinning Technology Co., Ltd.)",安徽新雅新材料有限公司,2023/12/11,1,0,,内地企业,UFLPA
"Binzhou Chinatex Yintai Industrial Co., Ltd.",滨州中纺银泰实业有限公司,2024/5/17,1,0,,内地企业,UFLPA
"China Cotton Group Henan Logistics Park Co., Ltd., Xinye Branch",中棉集团河南物流园有限公司,2024/5/17,1,0,,内地企业,UFLPA
"China Cotton Group Nangong Hongtai Cotton Co., Ltd.",中棉集团南宫宏泰棉花有限公司,2024/5/17,1,0,,内地企业,UFLPA
"China Cotton Group Shandong Logistics Park Co., Ltd.",中棉集团山东物流园有限公司,2024/5/17,1,0,,内地企业,UFLPA
China Cotton Group Xinjiang Cotton Co.,中棉集团新疆棉花有限公司,2024/5/17,1,0,,内地企业,UFLPA
"Fujian Minlong Warehousing Co., Ltd.",福建闽龙仓储有限公司,2024/5/17,0,0,,内地企业,UFLPA
"Henan Yumian Group Industrial Co., Ltd.",河南省豫棉集团实业有限公司,2024/5/17,2,0,,内地企业,UFLPA
"Henan Yumian Logistics Co., Ltd. (formerly known as 841 Cotton Transfer Warehouse)",河南豫棉物流有限公司,2024/5/17,1,0,,内地企业,UFLPA
Hengshui Cotton and Linen Corporation Reserve Library,衡水市棉麻总公司储备库,2024/5/17,0,0,,内地企业,UFLPA
"Heze Cotton and Linen Co., Ltd.",菏泽市棉麻公司,2024/5/17,2,0,,内地企业,UFLPA
Heze Cotton and Linen Economic and Trade Development Corporation (also known as Heze Cotton and Linen Trading Development General Company),菏泽市棉麻经贸开发总公司,2024/5/17,1,0,,内地企业,UFLPA
Huangmei Xiaochi Yinfeng Cotton (formerly known as Hubei Provincial Cotton Corporation's Xiaochi Transfer Reserve),黄梅小池银丰棉花有限公司,2024/5/17,1,1,831029,内地企业,UFLPA
"Hubei Jingtian Cotton Industry Group Co., Ltd.",湖北景天棉花产业集团有限公司,2024/5/17,1,0,,内地企业,UFLPA
"Hubei Qirun Investment Development Co., Ltd.",湖北祺润投资发展有限公司,2024/5/17,2,0,,内地企业,UFLPA
"Hubei Yinfeng Cotton Co., Ltd.",湖北银丰实业集团有限责任公司,2024/5/17,1,2,831029,内地企业,UFLPA
"Hubei Yinfeng Warehousing and Logistics Co., Ltd.",湖北银丰仓储物流有限责任公司,2024/5/17,1,1,831029,内地企业,UFLPA
"Jiangsu Yinhai Nongjiale Storage Co., Ltd.",江苏银海农佳乐仓储有限公司,2024/5/17,1,0,,内地企业,UFLPA
"Jiangsu Yinlong Warehousing and Logistics Co., Ltd.",江苏银隆仓储物流有限公司,2024/5/17,1,0,,内地企业,UFLPA
Jiangyin Lianyun Co. Ltd. (also known as Jiangyin Intermodal Transport Co. and Jiangyin United Transport Co.),江阴市联运有限公司,2024/5/17,2,0,,内地企业,UFLPA
"Jiangyin Xiefeng Cotton and Linen Co., Ltd.",江阴市协丰棉麻有限公司,2024/5/17,1,0,,内地企业,UFLPA
Juye Cotton and Linen Station of the Heze Cotton and Linen Corporation,菏泽市棉麻公司巨野棉麻站,2024/5/17,1,0,,内地企业,UFLPA
"Linxi County Fangpei Cotton Buying and Selling Co., Ltd.",临西县方沛棉花购销有限公司,2024/5/17,0,0,,内地企业,UFLPA
"Nanyang Hongmian Logistics Co., Ltd. (also known as Nanyang Red Cotton Logistics Co., Ltd.)",南阳红棉物流有限公司,2024/5/17,1,0,,内地企业,UFLPA
"Wugang Zhongchang Logistics Co., Ltd.",舞钢市中昌物流有限责任公司,2024/5/17,1,0,,内地企业,UFLPA
Xinjiang Yinlong Agricultural International Cooperation Co.,新疆银隆农业国际合作股份有限公司,2024/5/17,1,0,,内地企业,UFLPA
"Dongguan Oasis Shoes Co., Ltd. (also known as Dongguan Oasis Shoe Industry Co. Ltd.; Dongguan Luzhou Shoes Co., Ltd.; and Dongguan Lvzhou Shoes Co., Ltd.)",东莞绿洲鞋业有限公司,2024/6/12,1,0,,内地企业,UFLPA
"Shandong Meijia Group Co., Ltd. (also known as Rizhao Meijia Group)",山东美佳集团有限公司,2024/6/12,0,0,,内地企业,UFLPA
"Xinjiang Shenhuo Coal and Electricity Co., Ltd.",新疆神火煤电有限公司,2024/6/12,1,1,000933,内地企业,UFLPA
"Kashgar Construction Engineering (Group) Co., Ltd.",喀什建工（集团）有限责任公司,2024/8/9,2,0,,内地企业,UFLPA
"Xinjiang Habahe Ashele Copper Co., Ltd. (also known as Ashele Copper)",新疆哈巴河阿舍勒铜业股份有限公司,2024/8/8,1,0,,内地企业,UFLPA
"Xinjiang Tengxiang Magnesium Products Co., Ltd.",新疆腾翔镁制品有限公司,2024/8/8,1,0,,内地企业,UFLPA
"Century Sunshine Group Holdings, Ltd.",世紀陽光集團控股有限公司,2024/8/8,1,2,,港企,UFLPA
"Rare Earth Magnesium Technology Group Holdings, Ltd.",稀鎂科技集團控股有限公司,2024/8/8,1,2,,港企,UFLPA
"Baowu Group Xinjiang Bayi Iron and Steel Co., Ltd. (also known as Xinjiang Bayi Iron and Steel Co. Ltd.; Baosteel Group Xinjiang Bayi Iron and Steel Co., Ltd.; and Bayi Iron and Steel)",宝钢集团新疆八一钢铁有限公司,2024/10/3,1,1,600019,内地企业,UFLPA
"Geehy Semiconductor Co., Ltd.(Zhuhai Apex Microelectronics Co., Ltd.)",珠海极海半导体有限公司,2023/6/12,1,0,,内地企业,UFLPA
Xinjiang Production and Construction Corps (XPCC) and its subordinate and affiliated entities,新疆生产建设兵团及其下属实体,2022/6/21,.,.,,内地企业,UFLPA
"Zhuhai G&G Digital Technology Co., Ltd.",珠海格之格数码科技有限公司,2023/6/12,1,0,,内地企业,UFLPA
"Zhuhai Ninestar Management Co., Ltd.",珠海纳思达企业管理有限公司,2023/6/12,1,1,002180,内地企业,UFLPA
Zhuhai Pantum Electronics Co. Ltd.,珠海奔图电子有限公司,2023/6/12,1,1,002180,内地企业,UFLPA
"Zhuhai Pu-Tech Industrial Co., Ltd.",珠海优泰科技有限公司,2023/6/12,2,0,,内地企业,UFLPA
"Zhuhai Seine Printing Technology Co., Ltd.",珠海赛纳科技有限公司,2023/6/12,1,0,,内地企业,UFLPA
"Changzhou Guanghui Food Ingredients Co., Ltd. (also known as GSweet; Changzhou Guanghui Food Additive Co., Ltd.; and Changzhou Guanghui Food Technology Co., Ltd.; and formerly known as Changzhou Guanghui Biotechnology Co., Ltd.)",常州光辉食品添加剂有限公司,2024/10/3,1,0,,内地企业,UFLPA
"Lanxi Huachu Logistics Co., Ltd.",兰琦物流（上海）有限公司,2024/5/17,2,0,,内地企业,UFLPA
China National Plant Import/Export Co.,中国成套设备进出口集团有限公司,2014/6/16,2,0,,内地企业,UVL
Hong Kong Haimao Info-Tec Development Co Ltd,,2014/6/16,.,.,,港企,UVL
Lianqi (HK) Electronics Co Ltd,,2014/6/16,.,.,,港企,UVL
Lion Chip Electronics Ltd,,2014/6/16,.,.,,港企,UVL
Maipu Communication Technology Co Ltd,,2014/6/16,.,.,,港企,UVL
Nano Tech International Co Ltd,,2014/6/16,.,.,,港企,UVL
Yashen (HK) Electronics,,2014/6/16,.,.,,港企,UVL
ZDAS (HK) Company,,2014/6/16,.,.,,港企,UVL
ZhongJie Electronics,,2014/6/16,.,.,,港企,UVL
Daystar Electric (HK) Ltd.,,2015/1/29,.,.,,港企,UVL
Hongbo Industrial Technology,,2015/1/29,.,.,,港企,UVL
Suke Logistics Ltd.,,2015/1/29,.,.,,港企,UVL
Yogone Electronics Co.,,2015/10/7,.,.,,港企,UVL
Boqur International Ltd.,,2016/6/21,.,.,,港企,UVL
Carry Goldstar Ltd.,,2016/6/21,.,.,,港企,UVL
Central Right Investments Ltd.,,2016/6/21,.,.,,港企,UVL
"CST Source Industrial Co., Ltd.",,2016/6/21,.,.,,港企,UVL
"Fussion Electronics Co., Ltd.",,2016/6/21,.,.,,港企,UVL
Globe Communication (HK) Ltd.,,2016/6/21,.,.,,港企,UVL
"Haofeng Industrial Co., Ltd.",,2016/6/21,.,.,,港企,UVL
Hong Kong Engy Technology Co.,,2016/6/21,.,.,,港企,UVL
"Jin Yan Technology & Development Co., Ltd.",,2016/6/21,.,.,,港企,UVL
KingV Ltd.,,2016/6/21,.,.,,港企,UVL
"Master-Uni Industry Co., Ltd.",,2016/6/21,.,.,,港企,UVL
Phonai Electronics Ltd.,,2016/6/21,.,.,,港企,UVL
Scitech International Express Co. Limited,,2016/6/21,.,.,,港企,UVL
Selective Components Ltd.,,2016/6/21,.,.,,港企,UVL
Sun Wing Ltd.,,2016/6/21,.,.,,港企,UVL
Sur-Link Technology (HK) Ltd.,,2016/6/21,.,.,,港企,UVL
Toptech Electronics Ltd.,,2016/6/21,.,.,,港企,UVL
Winthought Company Ltd.,,2016/6/21,.,.,,港企,UVL
Yield Best International,,2016/6/21,.,.,,港企,UVL
"ARI International, Ltd.",,2017/4/6,.,.,,港企,UVL
"Jiangsu HNHB Equipment Co., Ltd.",江苏汉能环保有限公司,2017/4/6,0,0,,内地企业,UVL
Shenzhen Winthought Tech,深圳市汇能时代科技有限公司,2017/4/6,0,0,,内地企业,UVL
Changhe Aircraft Industries Group,昌河飞机工业（集团）有限责任公司,2018/5/17,1,0,,内地企业,UVL
Dandong Center for Food Control,,2018/5/17,.,0,,研究所,UVL
"Institute of Geology, Chinese Academy of Geological Sciences",,2018/5/17,.,.,,研究所,UVL
Jiangxi Hongdu Aviation Ind. Group,江西洪都航空工业集团有限责任公司,2018/5/17,1,0,,内地企业,UVL
"Jiujiang Jinxin Nonferrous Metals Co., Ltd.",九江市金鑫有色金属有限公司,2018/5/17,0,0,,内地企业,UVL
Liupanshui Normal University,,2018/5/17,.,.,,高校,UVL
Nanchang University,,2018/5/17,.,.,,高校,UVL
"Shanxi Hemu Industrial Co., Ltd.",陕西合木实业有限公司,2018/5/17,0,0,,内地企业,UVL
Sino Superconductor Technology Company,上海超导科技股份有限公司,2018/5/17,2,0,,内地企业,UVL
Xinjiang East Hope New Energy Company Ltd,新疆东方希望新能源有限公司,2018/5/17,1,0,,内地企业,UVL
Yantai Salvage Bureau,,2018/5/17,.,.,,机关,UVL
Aisin Nantong Technical Center,,2019/4/11,.,.,,研究所,UVL
Anhui Institute of Metrology,,2019/4/11,.,.,,研究所,UVL
"Beijing Bayi Space LCD Materials Technology Co., Ltd",北京八亿时空液晶科技股份有限公司,2019/4/11,2,2,688181,内地企业,UVL
Beijing Institute of Nanoenergy and Technology,,2019/4/11,.,.,,研究所,UVL
Center for High Pressure Science and Technology Advanced Research,,2019/4/11,.,.,,研究所,UVL
"Changchun Institute of Applied Chemistry, Chinese Academy of Sciences",,2019/4/11,.,.,,研究所,UVL
Changchun National Extreme Precision Optics Co Ltd,长春国科精密光学技术有限公司,2019/4/11,1,0,,内地企业,UVL
Chengde Oscillator Electronic Technology Co.,承德奥斯力特电子科技有限公司,2019/4/11,1,0,,内地企业,UVL
Guangdong University of Technology,,2019/4/11,.,.,,高校,UVL
Gucheng Xian Fengxin Titanium Alloy,故城县锋鑫钛合金制品有限公司,2019/4/11,0,0,,内地企业,UVL
"Hefei Institutes of Physical Science, Chinese Academy of Sciences",,2019/4/11,.,.,,研究所,UVL
Huaduan (Anhui) Machine Tool Manufacturer Co.,华锻（安徽）机床制造有限公司,2019/4/11,0,0,,内地企业,UVL
Hubei Flying Optical,湖北飞菱光纤材料有限公司,2019/4/11,1,1,601869,内地企业,UVL
Luoyang Weimi Optics,洛阳微米光电技术有限公司,2019/4/11,0,0,,内地企业,UVL
"Ningbo Zhongxian Optoelectronic Technology Co, Ltd.",宁波众芯半导体有限公司,2019/4/11,0,0,,内地企业,UVL
Renmin University,,2019/4/11,.,.,,高校,UVL
Shaanxi Hongyuan Aviation Forging,陕西宏远航空锻造有限责任公司,2019/4/11,1,1,600765,内地企业,UVL
"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",,2019/4/11,.,.,,研究所,UVL
"Shanghai Institute of Technical Physics, Chinese Academy of Sciences",,2019/4/11,.,.,,研究所,UVL
Shanghai SKEQI Automation Engineering Co.,上海思客琦智能装备科技股份有限公司,2019/4/11,2,0,,内地企业,UVL
Shi Jia Zhuang Suin Instruments,石家庄数英仪器有限公司,2019/4/11,2,0,,内地企业,UVL
Sunder Tools (Changxing) Technology,松德刀具（长兴）科技有限公司,2019/4/11,1,0,,内地企业,UVL
Termei Torch & Tip Company,常州特尔玛科技股份有限公司,2019/4/11,.,.,,港企,UVL
Tongji University,,2019/4/11,.,.,,高校,UVL
TRI Microsystems,,2019/4/11,.,.,,港企,UVL
Wuhan Yifi Laser Equipment Co.,武汉逸飞激光股份有限公司,2019/4/11,2,2,688646,内地企业,UVL
Wuxi Beetech Inc.,无锡必创传感科技有限公司,2019/4/11,1,1,300667,内地企业,UVL
Wuxi Hengling Technology Co. Ltd.,无锡恒领科技有限公司,2019/4/11,0,0,,内地企业,UVL
Xiamen Sanan Optoelectronics,厦门市三安光电科技有限公司,2019/4/11,1,1,600703,内地企业,UVL
"Xi'an Caijing Opto-Electronics, Science & Technology Co., Ltd",西安彩晶光电科技股份有限公司,2019/4/11,1,1,002669,内地企业,UVL
Xi'an Micromach Photon Manufacture Technology,西安中科微精光子科技股份有限公司,2019/4/11,2,0,,内地企业,UVL
"Xi'an Jiaotong University, School of Electrical Engineering",,2019/4/11,.,.,,高校,UVL
Xi'an Jiaotong University,,2019/4/11,.,.,,高校,UVL
"Yunnan Observatories, Chinese Academy of Sciences (CAS)",中国科学院云南天文台,2019/4/11,.,.,,研究所,UVL
Zhejiang Xizi Aviation,浙江西子航空工业集团有限公司,2019/4/11,1,0,,内地企业,UVL
Zhongshan Thincloud Optics Co. Ltd.,中山云想光学有限公司,2019/4/11,0,0,,内地企业,UVL
Zolix Instruments Co.,北京卓立汉光仪器有限公司,2019/4/11,1,1,300667,内地企业,UVL
Changchun Institute of Applied Chemistry,,2019/4/11,.,.,,研究所,UVL
Hefei Institutes of Physical Science,,2019/4/11,.,.,,研究所,UVL
Shanghai Institute of Applied Physics,,2019/4/11,.,.,,研究所,UVL
Shanghai Institute of Technical Physics,,2019/4/11,.,.,,研究所,UVL
Able Supply Chain Limited,,2019/4/11,.,.,,港企,UVL
"Boson Technology Co., Limited.",,2019/4/11,.,.,,港企,UVL
HK Hengyu Storage Logistics Limited,,2019/4/11,.,.,,港企,UVL
Rising Logistics Company Limited,,2019/4/11,.,.,,港企,UVL
Swelatel Technology Limited,,2019/4/11,.,.,,港企,UVL
Universe Market Limited,,2019/4/11,.,.,,港企,UVL
AW Industrial Ltd.,,2020/10/9,.,.,,港企,UVL
Emax Technology Co. Ltd. HK,,2020/10/9,.,.,,港企,UVL
Fortune International Trading,,2020/10/9,.,.,,港企,UVL
Kenwoo International Trade Company,,2020/10/9,.,.,,港企,UVL
Xiang Cheng Gao Trading (HK) Ltd.,,2020/10/9,.,.,,港企,UVL
Sun Yat-Sen University,,2020/10/9,.,.,,高校,UVL
"AECC South Industry Co., Ltd.",中国航发南方工业有限公司,2022/2/8,1,1,600893,内地企业,UVL
Beijing SWT Science,北京世维通科技股份有限公司,2022/2/8,.,.,,内地企业,UVL
"Beijing Zhonghehangxun Technology Co., Ltd.",北京众合航迅科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Boson Technology Co., Limited",,2022/2/8,.,.,,港企,UVL
"China National Erzhong Group Deyang Wanhang Die Forging Co., Ltd.",中国第二重型机械集团德阳万航模锻有限责任公司,2022/2/8,.,.,,内地企业,UVL
"Chuzhou HKC Optoelectronics Technology Co., Ltd.",滁州惠科光电科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Dongguan Durun Optical Technology Co., Ltd.",广东度润光电科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Dongguan Huiqun Electronic Co., Ltd.",东莞惠群电子有限公司,2022/2/8,.,.,,内地企业,UVL
Guangdong Guanghua Sci-Tech Co.,广东光华科技股份有限公司,2022/2/8,.,.,,内地企业,UVL
"Guangxi Intai Technology Co., Ltd.",广西铟泰科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Guangzhou Hymson Laser Technology Co., Ltd.",海目星激光科技集团股份有限公司,2022/2/8,.,.,,内地企业,UVL
Harbin Xinguang Feitian,哈尔滨新光飞天光电科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Hefei Anxin Reed Precision Co., Ltd.",合肥安信瑞德精密制造有限公司,2022/2/8,.,.,,内地企业,UVL
"Heshan Deren Electronic Technology Co., Ltd.",鹤山市得润电子科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Hubei Longchang Optical Co., Ltd.",湖北龙昌光学有限公司,2022/2/8,.,.,,内地企业,UVL
"Hubei Sinophorus Electronic Materials Co., Ltd.",湖北兴福电子材料股份有限公司,2022/2/8,.,.,,内地企业,UVL
Hunan University,湖南大学,2022/2/8,.,.,,高校,UVL
"Jinan Bodor CNC Machine Co., Ltd.",济南邦德激光股份有限公司,2022/2/8,.,.,,内地企业,UVL
"Jiutian Intelligent Equipment Co., Ltd.",安徽久天智能装备有限公司,2022/2/8,.,.,,内地企业,UVL
"Kunshan Heng Rui Cheng Industrial Technology Co., Ltd.",昆山恒瑞诚工业科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Shanghai Fansheng Optoelectronic Science & Technology Co., Ltd.",上海帆晟光电科技有限公司,2022/2/8,.,.,,内地企业,UVL
"Shanghai Micro Electronics Equipment (Group) Co., Ltd.",上海微电子装备（集团）股份有限公司,2022/2/8,.,.,,内地企业,UVL
Shuang Xiang (Fujian) Electronics,双翔（福建）电子有限公司,2022/2/8,.,.,,内地企业,UVL
Southern University of Science and Technology,南方科技大学,2022/2/8,.,.,,高校,UVL
