英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"Beijing Leike Defense Technology Co., Ltd.",北京雷科防务科技股份有限公司,2024/05/09,2,2,2413.0,内地企业,EL
"Beijing Ruidakang Technology Co., Ltd.",北京瑞达康科技有限公司,2024/05/09,0,0,,内地企业,EL
"Beijing Tianhaida Technology Co., Ltd.",北京天海达科技有限公司,2024/05/09,1,0,,内地企业,EL
"Beijing Zhongshang Dingsheng Mechanical and Electrical Equipment Co., Ltd.",北京中商鼎盛机电设备有限公司,2024/05/09,2,0,,内地企业,EL
"CETC Chip Technology Co., Ltd.",中电科芯片技术（集团）有限公司,2024/05/09,1,0,,内地企业,EL
"Ceyear Technologies Co., Ltd.",中电科思仪科技股份有限公司,2024/05/09,1,0,,内地企业,EL
"Chengdu Day Communication Technology Co., Ltd.",成都华日通讯技术股份有限公司,2024/05/09,1,0,,内地企业,EL
"Chengdu Zongheng Automation Technology Co., Ltd.",成都纵横自动化技术有限公司,2024/05/09,2,2,688070.0,内地企业,EL
China Electronics Technology Group Corporation 16th Research Institute,中国电子科技集团公司第十六研究所,2024/05/09,,,,研究所,EL
China Electronics Technology Group Corporation 32nd Research Institute,中国电子科技集团公司第三十二研究所,2024/05/09,,,,研究所,EL
China Electronics Technology Group Corporation 36th Research Institute,中国电子科技集团公司第三十六研究所,2024/05/09,,,,研究所,EL
China Electronics Technology Group Corporation 41st Research Institute,中国电子科技集团公司第四十一研究所,2024/05/09,,,,研究所,EL
China Electronics Technology Group Corporation 45th Research Institute,中国电子科技集团公司第四十五研究所,2024/05/09,,,,研究所,EL
"China Electronics Technology Group Corporation Electronic Equipment Group Co., Ltd.",中电科电子装备集团有限公司,2024/05/09,1,0,,内地企业,EL
"Chinese Academy of Science, Center for Excellence in Quantum Information and Quantum Physics",中国科学院量子信息与量子科技前沿卓越创新中心,2024/05/09,,,,研究所,EL
"Chinese Academy of Sciences, Institute of Physics",中国科学院物理研究所,2024/05/09,,,,研究所,EL
"Chinese Academy of Sciences, Key Laboratory for Quantum Information",中国科学院量子信息重点实验室,2024/05/09,,,,研究所,EL
Chinese Academy of Sciences’ Shanghai Institute of Microsystem and Information Technology,中国科学院上海微系统与信息技术研究所,2024/05/09,,,,研究所,EL
"CSIC Pride (Nanjing) Cryogenic Technology Co., Ltd.",中船重工鹏力（南京）超低温技术有限公司,2024/05/09,0,0,,内地企业,EL
"GEOVIS Technology Co., Ltd.",中科星图股份有限公司,2024/05/09,2,2,688568.0,内地企业,EL
Hefei National Laboratory for Quantum Information Science,合肥量子信息科学国家实验室,2024/05/09,,,,研究所,EL
"Hexin Xingtong Technology (Beijing) Co., Ltd.",和芯星通科技（北京）有限公司,2024/05/09,1,1,2151.0,内地企业,EL
Jinan Institute of Quantum Technology,济南量子技术研究院,2024/05/09,,,,研究所,EL
"Origin Quantum Computing Technology (Hefei) Co., Ltd.",本源量子计算科技（合肥）股份有限公司,2024/05/09,2,0,,内地企业,EL
Quantum Science and Technology Yangtze River Delta Industrial Innovation Center,量子科技长三角产业创新中心,2024/05/09,,,,研究所,EL
Shanghai Center for Quantum Science Research,上海量子科学研究中心,2024/05/09,,,,研究所,EL
Shenzhen Institute of Quantum Science and Engineering,深圳量子科学与工程研究院,2024/05/09,,,,研究所,EL
"Shenzhen Yidian Technology Co., Ltd.",深圳一电科技有限公司,2024/05/09,2,0,,内地企业,EL
"Suzhou Telecom Electric Plant Co., Ltd.",苏州电讯电机厂有限公司,2024/05/09,0,0,,内地企业,EL
"TaiYuan EFT Equipment Manufacturing Co., Ltd.",太原依福特设备制造有限公司,2024/05/09,0,0,,内地企业,EL
"United Microelectronics Center Co., Ltd.",联合微电子中心有限责任公司,2024/05/09,1,0,,内地企业,EL
University of Science and Technology of China,中国科学技术大学,2024/05/09,,,,高校,EL
"Xi’an Hengda Microwave Technology Development Co., Ltd.",西安恒达微波技术开发有限公司,2024/05/09,1,1,2413.0,内地企业,EL
"Zhongke Xingtu Space Technology Co., Ltd.",中科星图空间技术有限公司,2024/05/09,1,1,688568.0,内地企业,EL
"Binzhou Chinatex Yintai Industrial Co., Ltd.",滨州中纺银泰实业有限公司,2024/05/17,1,0,,内地企业,UFLPA
"China Cotton Group Henan Logistics Park Co., Ltd., Xinye Branch",中棉集团河南物流园有限公司,2024/05/17,1,0,,内地企业,UFLPA
"China Cotton Group Nangong Hongtai Cotton Co., Ltd.",中棉集团南宫宏泰棉花有限公司,2024/05/17,1,0,,内地企业,UFLPA
"China Cotton Group Shandong Logistics Park Co., Ltd.",中棉集团山东物流园有限公司,2024/05/17,1,0,,内地企业,UFLPA
China Cotton Group Xinjiang Cotton Co.,中棉集团新疆棉花有限公司,2024/05/17,1,0,,内地企业,UFLPA
"Fujian Minlong Warehousing Co., Ltd.",福建闽龙仓储有限公司,2024/05/17,0,0,,内地企业,UFLPA
"Henan Yumian Group Industrial Co., Ltd.",河南省豫棉集团实业有限公司,2024/05/17,2,0,,内地企业,UFLPA
"Henan Yumian Logistics Co., Ltd. (formerly known as 841 Cotton Transfer Warehouse)",河南豫棉物流有限公司,2024/05/17,1,0,,内地企业,UFLPA
Hengshui Cotton and Linen Corporation Reserve Library,衡水市棉麻总公司储备库,2024/05/17,0,0,,内地企业,UFLPA
"Heze Cotton and Linen Co., Ltd.",菏泽市棉麻公司,2024/05/17,2,0,,内地企业,UFLPA
Heze Cotton and Linen Economic and Trade Development Corporation (also known as Heze Cotton and Linen Trading Development General Company),菏泽市棉麻经贸开发总公司,2024/05/17,1,0,,内地企业,UFLPA
Huangmei Xiaochi Yinfeng Cotton (formerly known as Hubei Provincial Cotton Corporation's Xiaochi Transfer Reserve),黄梅小池银丰棉花有限公司,2024/05/17,1,1,831029.0,内地企业,UFLPA
"Hubei Jingtian Cotton Industry Group Co., Ltd.",湖北景天棉花产业集团有限公司,2024/05/17,1,0,,内地企业,UFLPA
"Hubei Qirun Investment Development Co., Ltd.",湖北祺润投资发展有限公司,2024/05/17,2,0,,内地企业,UFLPA
"Hubei Yinfeng Cotton Co., Ltd.",湖北银丰实业集团有限责任公司,2024/05/17,1,2,831029.0,内地企业,UFLPA
"Hubei Yinfeng Warehousing and Logistics Co., Ltd.",湖北银丰仓储物流有限责任公司,2024/05/17,1,1,831029.0,内地企业,UFLPA
"Jiangsu Yinhai Nongjiale Storage Co., Ltd.",江苏银海农佳乐仓储有限公司,2024/05/17,1,0,,内地企业,UFLPA
"Jiangsu Yinlong Warehousing and Logistics Co., Ltd.",江苏银隆仓储物流有限公司,2024/05/17,1,0,,内地企业,UFLPA
Jiangyin Lianyun Co. Ltd. (also known as Jiangyin Intermodal Transport Co. and Jiangyin United Transport Co.),江阴市联运有限公司,2024/05/17,2,0,,内地企业,UFLPA
"Jiangyin Xiefeng Cotton and Linen Co., Ltd.",江阴市协丰棉麻有限公司,2024/05/17,1,0,,内地企业,UFLPA
Juye Cotton and Linen Station of the Heze Cotton and Linen Corporation,菏泽市棉麻公司巨野棉麻站,2024/05/17,1,0,,内地企业,UFLPA
"Lanxi Huachu Logistics Co., Ltd.",兰琦物流（上海）有限公司,2024/05/17,2,0,,内地企业,UFLPA
"Linxi County Fangpei Cotton Buying and Selling Co., Ltd.",临西县方沛棉花购销有限公司,2024/05/17,0,0,,内地企业,UFLPA
"Nanyang Hongmian Logistics Co., Ltd. (also known as Nanyang Red Cotton Logistics Co., Ltd.)",南阳红棉物流有限公司,2024/05/17,1,0,,内地企业,UFLPA
"Wugang Zhongchang Logistics Co., Ltd.",舞钢市中昌物流有限责任公司,2024/05/17,1,0,,内地企业,UFLPA
Xinjiang Yinlong Agricultural International Cooperation Co.,新疆银隆农业国际合作股份有限公司,2024/05/17,1,0,,内地企业,UFLPA
Han Dejian,,2024/05/20;2024/07/24,,,,个人,SDN;ISN
Shanghai Growth International Logistics Ltd,上海进长国际物流有限公司,2024/05/20,2,0,,内地企业,ISN
"Yidatong (Tianjin) Metal Materials Co., Ltd",意达通（天津）金属材料有限公司,2024/05/20,0,0,,内地企业,ISN
LIU Jingping,,2024/05/28,,,,个人,SDN
"DONG, Jingwei",,2024/05/29,,,,个人,SDN
LAINEY SHIPPING LIMITED,,2024/06/10,,,,港企,SDN
3NOD DIGITAL HONG KONG LIMITED,,2024/06/12,,,,港企,SDN
Address 01,,2024/06/12,,,,港企,EL
Address 02,,2024/06/12,,,,港企,EL
Address 03,,2024/06/12,,,,港企,EL
Address 04,,2024/06/12,,,,港企,EL
Address 05,,2024/06/12,,,,港企,EL
Address 06,,2024/06/12,,,,港企,EL
Address 07,,2024/06/12,,,,港企,EL
Address 08,,2024/06/12,,,,港企,EL
Advantage Trading Company Limited,,2024/06/12,,,,港企,EL
ANALOG TECHNOLOGY LIMITED,,2024/06/12;2024/11/01,,,,港企,EL;SDN
ASIALINK SHANGHAI INTL LOGISTICS CO LTD,亚凌（上海）国际货物运输代理有限公司,2024/06/12,0,0,,内地企业,SDN
BARGAWINE HONG KONG LIMITED,,2024/06/12,,,,港企,SDN
BEIJING DEEPCOOL INDUSTRIES CO LTD,北京市鑫全盛科技有限公司,2024/06/12,1,1,874058.0,内地企业,SDN
CHEN Ting,,2024/06/12,,,,个人,SDN
CHONGQING FAGIMA ELECTROMECHANICAL EQUIPMENT CO LTD,重庆法吉玛机电设备有限公司,2024/06/12,0,0,,内地企业,SDN
CHONGQING XIANUOFUGELUODE INTERNATIONAL TRADE COMPANY,重庆下诺夫哥罗德国际贸易有限公司,2024/06/12,0,0,,内地企业,SDN
DAYTEK CHONGQING INTERNATIONAL TRADE CO,岱克夫国际贸易重庆有限公司,2024/06/12,0,0,,内地企业,SDN
"Dongguan Oasis Shoes Co., Ltd. (also known as Dongguan Oasis Shoe Industry Co. Ltd.; Dongguan Luzhou Shoes Co., Ltd.; and Dongguan Lvzhou Shoes Co., Ltd.)",东莞绿洲鞋业有限公司,2024/06/12,1,0,,内地企业,UFLPA
ENKA TRADING LIMITED,,2024/06/12,,,,港企,SDN
GBL INTERNATIONAL LOGISTICS CO LTD,,2024/06/12,,,,港企,SDN
GKER LASER TECHNOLOGY CO LTD,上海光可铒激光科技有限公司,2024/06/12,,,,内地企业,SDN
GUANGDONG PRATIC CNC TECHNOLOGY CO LTD,广东普拉迪数控科技有限公司,2024/06/12,1,0,,内地企业,SDN
HANGZHOU KEMING INTELLIGENT TECHNOLOGY CO LTD,杭州柯铭智能科技有限公司,2024/06/12,0,0,,内地企业,SDN
HK NICEST ELECTRIC TECHNOLOGY CO LIMITED,,2024/06/12,0,0,,港企,SDN
HOLDEN INTERNATIONAL TRADING LIMITED,,2024/06/12,,,,港企,SDN
INFINITE FORCE CARGO SERVICE HK LIMITED,,2024/06/12,,,,港企,SDN
JINAN KEWEI OPTICS CO LTD,济南科唯光学有限公司,2024/06/12,0,0,,内地企业,SDN
KEKOTECH EQUIPMENT LIMITED,,2024/06/12,,,,港企,SDN
KVANTEK LIMITED,,2024/06/12;2024/08/27,,,,港企,EL;SDN
LEE Lap Shun,,2024/06/12,,,,个人,SDN
MILE HAO XIANG TECHNOLOGY CO LTD,弥勒浩翔科技有限公司,2024/06/12,2,0,,内地企业,SDN
NEW HORIZONS TRADING LIMITED,,2024/06/12,,,,港企,SDN
OLAX FINANCE LIMITED,,2024/06/12,,,,港企,SDN
PAKO INTERNATIONAL TRADING LIMITED,,2024/06/12,,,,港企,SDN
PENGLAI JUTAL OFFSHORE ENGINEERING HEAVY INDUSTRIES CO LTD,蓬莱巨涛海洋工程重工有限公司,2024/06/12,1,0,,内地企业,SDN
POLY TECHNOLOGIES INCORPORATED,保利科技有限公司,2024/06/12,1,0,,内地企业,SDN
SARIL OVERSEAS LIMITED,,2024/06/12,,,,港企,SDN
SHANDONG KI FOREST NEW ADVANCED CO LTD,山东科森新材料有限公司,2024/06/12,,,,内地企业,SDN
"Shandong Meijia Group Co., Ltd. (also known as Rizhao Meijia Group)",山东美佳集团有限公司,2024/06/12,0,0,,内地企业,UFLPA
"SHANDONG OREE LASER TECHNOLOGY CO., LTD.",山东欧锐激光科技有限公司,2024/06/12,1,0,,内地企业,SDN
SHANGHAI TRANSIT INTERNATIONAL FORWARDING AGENCY,上海伏运国际货运代理有限公司,2024/06/12,1,0,,内地企业,SDN
SHENZHEN C S IM EXPORT LTD,深圳市中斯进出口有限公司,2024/06/12,0,0,,内地企业,SDN
"Shenzhen Daotong Intelligent Aviation Technology Co., Ltd.",深圳市道通智能航空技术股份有限公司,2024/06/12,,,,内地企业,EL
SHENZHEN HUASHENG INDUSTRY CO LTD,深圳市华圣工业有限公司,2024/06/12,0,0,,内地企业,SDN
SHENZHEN YOUXIN TECHNOLOGY CO LTD,深圳市优信电子科技有限公司,2024/06/12,2,0,,内地企业,SDN
SUPERCHIP LIMITED,,2024/06/12;2024/08/27,,,,港企,EL;SDN
TAUBE PRECIOUS HK LIMITED,,2024/06/12,,,,港企,SDN
TAVIT HONG KONG CO LIMITED,,2024/06/12,,,,港企,SDN
VALETUDO LIMITED,,2024/06/12,,,,港企,SDN
VPOWER FINANCE SECURITY HONG KONG LIMITED,,2024/06/12,,,,港企,SDN
WAY GOOD TECHNOLOGY LIMITED,,2024/06/12,,,,港企,SDN
WU Yi Xuan,,2024/06/12,,,,个人,SDN
WUHAN TIANYU INFORMATION INDUSTRY CO LTD,武汉天喻信息产业股份有限公司,2024/06/12,2,2,300205.0,内地企业,SDN
XIAOLU Mu,,2024/06/12,,,,个人,SDN
"Xinjiang Shenhuo Coal and Electricity Co., Ltd.",新疆神火煤电有限公司,2024/06/12,1,1,933.0,内地企业,UFLPA
YIWU XINGLU IMPORT AND EXPORT CO LTD,义乌市星路进出口有限公司,2024/06/12,0,0,,内地企业,SDN
"ZHEJIANG ZHENHUAN CNC MACHINE TOOL CO., LTD.",浙江震环数控机床股份有限公司,2024/06/12,0,0,,内地企业,SDN
DONGGUAN YUZE MACHINING TOOLS COMPANY LIMITED,东莞市钰泽机械工具有限公司,2024/06/17,0,0,,内地企业,SDN
GUANGZHOU TASNEEM TRADING COMPANY LIMITED,广州塔兹宁贸易有限公司,2024/06/17,0,0,,内地企业,SDN
"NINGBO BEILUN SAIGE MACHINE CO., LTD.",宁波北仑赛格机械有限公司,2024/06/17,0,0,,内地企业,SDN
TASNEEM TRADING COMPANY LIMITED,,2024/06/17,,,,港企,SDN
"BURREN CO., LIMITED",,2024/06/25,,,,港企,SDN
CAREGIS TRADING HK LIMITED,,2024/06/25,,,,港企,SDN
"CHERY STAR CO., LIMITED",,2024/06/25,,,,港企,SDN
CITY BASE GROUP LIMITED,,2024/06/25,,,,港企,SDN
COPEZZI INDUSTRIAL CO. LIMITED,,2024/06/25,,,,港企,SDN
DELAITE TRADING CO.,,2024/06/25,,,,港企,SDN
"DELAITE TRADING CO., LIMITED",,2024/06/25,,,,港企,SDN
FENGXIAN INTERNATIONAL TRADING AND SERVICES CO LIMITED,,2024/06/25,,,,港企,SDN
"GAINON CO., LIMITED",,2024/06/25,,,,港企,SDN
GOLDEN BRONZE LIMITED,,2024/06/25,,,,港企,SDN
JIANGKANG FOOD LIMITED,,2024/06/25,,,,港企,SDN
"JOCWA CO., LIMITED",,2024/06/25,,,,港企,SDN
KUMU LIMITED,,2024/06/25,,,,港企,SDN
"KUWAN CO., LIMITED",,2024/06/25,,,,港企,SDN
LZMAR TRADING LIMITED,,2024/06/25,,,,港企,SDN
MEISHUR LIMITED,,2024/06/25,,,,港企,SDN
"NET TRADING CO., LIMITED",,2024/06/25,,,,港企,SDN
RELAN LIMITED,,2024/06/25,,,,港企,SDN
ROSLAMI LIMITED,,2024/06/25,,,,港企,SDN
"SAISAIPEN CO., LTD",,2024/06/25,,,,港企,SDN
SINO TRADE CO. LTD.,,2024/06/25,,,,港企,SDN
"SUESIAN CO., LIMITED",,2024/06/25,,,,港企,SDN
TENGLAN LIMITED,,2024/06/25,,,,港企,SDN
TURPAMI LIMITED,,2024/06/25,,,,港企,SDN
"XASTER CO., LIMITED",,2024/06/25,,,,港企,SDN
HE Jiaxuan,,2024/07/01,,,,个人,SDN
TONG Peiji,,2024/07/01,,,,个人,SDN
"Avant Science Co., Ltd.",,2024/07/03,,,,港企,UVL
Bada Group Hong Kong Corporation,,2024/07/03,,,,港企,UVL
Global Training Solutions Limited,,2024/07/03,,,,港企,EL
"Hongkong Delta Electronics Technology Co., Limited",,2024/07/03,,,,港企,UVL
Hongxin Technology Limited,,2024/07/03,,,,港企,UVL
"Lihang Technology Co., Ltd.",成都立航科技股份有限公司,2024/07/03,,,,内地企业,UVL
M AND S TRADING,,2024/07/03,,,,港企,SDN
"Shenzhen Mingxinyuan Co., Ltd.",深圳市铭芯源科技有限公司,2024/07/03,,,,内地企业,UVL
"Shenzhen Xianhexin Electronics Co., Ltd.",深圳市贤合信电子有限公司,2024/07/03,,,,内地企业,UVL
Smartech Future Limited,,2024/07/03,,,,港企,EL
"Xi'An Aerotek Co., Ltd.",西安爱瑞克航空器材有限公司,2024/07/03,,,,内地企业,UVL
"ZHUANG, Liang",,2024/07/18,,,,个人,SDN
"BEIJING JINGHUA QIDI ELECTRONIC TECHNOLOGY CO., LTD.",北京京华启迪电子科技有限公司,2024/07/24,0,0,,内地企业,SDN
"BEIJING SANSHUNDA ELECTRONICS SCIENCE AND TECHNOLOGY CO., LTD.",北京三顺达电子科技有限公司,2024/07/24,0,0,,内地企业,SDN
CHEN Tianxin,,2024/07/24,,,,个人,SDN
DU Jiaxin,,2024/07/24,,,,个人,SDN
QIDONG HENGCHENG ELECTRONICS FACTORY,启东市衡成电子厂,2024/07/24,0,0,,内地企业,SDN
"SHENZHEN CITY MEAN WELL ELECTRONICS CO., LTD.",深圳市明纬电器有限公司,2024/07/24,0,0,,内地企业,SDN
SHI Qianpei,,2024/07/24,,,,个人,SDN
WANG Dongliang,,2024/07/24,,,,个人,SDN
"YIDATONG TIANJIN METAL MATERIALS CO., LTD",意达通（天津）金属材料有限公司,2024/07/24,0,0,,内地企业,SDN
BRIGHT SHORE INC LIMITED,,2024/07/30,,,,港企,SDN
BTW INTERNATIONAL LIMITED,,2024/07/30,,,,港企,SDN
BUY BEST ELECTRONIC PARS COMPANY,,2024/07/30,,,,港企,SDN
CLOUD ELEMENT COMPANY LIMITED,,2024/07/30,,,,港企,SDN
"SHENZHEN RION TECHNOLOGY CO., LTD.",深圳市瑞芬科技有限公司,2024/07/30;2024/10/02,0,0,,内地企业,SDN
TAS TECHNOLOGY COMPANY LIMITED,,2024/07/30,,,,港企,SDN
TONG Thomas Ho Ming,,2024/07/30,,,,个人,SDN
GUANGZHOU ALSHAHARI UNITED CORPORATION LIMITED,广州市沙铪丽贸易有限公司,2024/07/31,1,0,,内地企业,SDN
"Century Sunshine Group Holdings, Ltd.",世紀陽光集團控股有限公司,2024/08/09,1,2,,港企,UFLPA
"Kashgar Construction Engineering (Group) Co., Ltd.",喀什建工（集团）有限责任公司,2024/08/09,2,0,,内地企业,UFLPA
"Rare Earth Magnesium Technology Group Holdings, Ltd.",稀鎂科技集團控股有限公司,2024/08/09,1,2,,港企,UFLPA
"Xinjiang Habahe Ashele Copper Co., Ltd. (also known as Ashele Copper)",新疆哈巴河阿舍勒铜业股份有限公司,2024/08/09,1,0,,内地企业,UFLPA
"Xinjiang Tengxiang Magnesium Products Co., Ltd.",新疆腾翔镁制品有限公司,2024/08/09,1,0,,内地企业,UFLPA
KAI HENG LONG GLOBAL ENERGY LIMITED,,2024/08/15,,,,港企,SDN
ACE ERA CO LIMITED,,2024/08/23,,,,港企,SDN
AGU INFORMATION TECHNOLOGY CO LIMITED,,2024/08/23,,,,港企,SDN
ALICE COMPONENTS CO LIMITED,,2024/08/23,,,,港企,SDN
ALLCHIPS LIMITED,,2024/08/23;2024/08/27,,,,港企,EL;SDN
ASIA MATERIAL SOLUTIONS COMPANY LIMITED,,2024/08/23,,,,港企,SDN
BEIJING TIMINGTRON CORPORATION,北京天美创科技有限公司,2024/08/23,0,0,,内地企业,SDN
BRIGHT UNIVERSE INTERNATIONAL LIMITED,,2024/08/23,,,,港企,SDN
CHENGDU JINGXIN TECHNOLOGY CO LTD,成都旌信科技有限公司,2024/08/23,0,0,,内地企业,SDN
DONGGUAN BINONG TECHNOLOGY CO LTD,东莞碧浓科技有限公司,2024/08/23,0,0,,内地企业,SDN
DONGGUAN SHENGYIN CNC EQUIPMENT CO LTD,东莞圣寅数控设备有限公司,2024/08/23,0,0,,内地企业,SDN
DOUGONG TRADING HONG KONG LIMITED,,2024/08/23,,,,港企,SDN
FEPOOD ELECTRONICS HK CO LIMITED,,2024/08/23,,,,港企,SDN
"FOSHAN GOLDEN AGE MOTOR TECHNOLOGY CO., LTD.",佛山登奇机电技术有限公司,2024/08/23,1,1,300161.0,内地企业,SDN
GENERAL TECHNOLOGY GROUP DALIAN MACHINE TOOL IMPORT & EXPORT CO LTD,通用技术集团大连机床进出口有限公司,2024/08/23,1,0,,内地企业,SDN
GRUN GROUP CO LIMITED,,2024/08/23,,,,港企,SDN
GUANGZHOU CHIPHOME INFORMATION TECHNOLOGY LIMITED,广州芯享家信息技术有限公司,2024/08/23,0,0,,内地企业,SDN
HENGYE TECH LIMITED,,2024/08/23,,,,港企,SDN
HK CINTY CO LIMITED,,2024/08/23,,,,港企,SDN
HONG KONG YAYANG TRADING LIMITED,,2024/08/23,,,,港企,SDN
HONGKONG CHIP LINE INTERNATIONAL CO,,2024/08/23,,,,港企,SDN
HWACHENG CO LIMITED,,2024/08/23,,,,港企,SDN
INTERASIA TRADING GROUP LIMITED,,2024/08/23,,,,港企,SDN
JINHUA HAIRUN POWER TECHNOLOGY CO LTD,金华市海润动力科技有限公司,2024/08/23,0,0,,内地企业,SDN
KIRA INTERNATIONAL TRADE CO LIMITED,,2024/08/23,,,,港企,SDN
LETT TRONIC GROUP LIMITED,,2024/08/23;2024/08/27,,,,港企,EL;SDN
LL ELECTRONIC LIMITED,,2024/08/23;2024/08/27,,,,港企,EL;SDN
M STAR INTERNATIONAL TRADING CO LTD,,2024/08/23,,,,港企,SDN
MOST DEVELOPMENT LIMITED,,2024/08/23,,,,港企,SDN
NEW WALLY TARGET INTERNATIONAL TRADE CO LIMITED,,2024/08/23,,,,港企,SDN
QINGDAO HEHUIXIN INTERNATIONAL TRADE CO LTD,青岛合汇鑫国际贸易有限公司,2024/08/23,0,0,,内地企业,SDN
RUI EN KOO TECHNOLOGY CO LIMITED,,2024/08/23,,,,港企,SDN
"SHANGHAI OCEANEN ENVIRONMENTAL SCIENCE AND TECHNOLOGY CO., LTD.",上海海奕环境科技有限公司,2024/08/23,0,0,,内地企业,SDN
SHANGHAI TECHINITAL MATERIALS CO LTD,上海科初贸易有限公司,2024/08/23,0,0,,内地企业,SDN
SHENZHEN HUASHUO SEMICONDUCTOR CO LTD,深圳市华朔半导体有限公司,2024/08/23,0,0,,内地企业,SDN
SHENZHEN ROYO TECHNOLOGY CO LIMITED,,2024/08/23,,,,港企,SDN
SHENZHEN SHENCHUANGHUI TECHNOLOGY CO LTD,深圳市深创辉科技有限公司,2024/08/23,0,0,,内地企业,SDN
SILIBORN TECHNOLOGY LIMITED,,2024/08/23;2024/08/27,,,,港企,EL;SDN
SMART KIT TECHNOLOGY LIMITED,,2024/08/23,,,,港企,SDN
